Review,Place
This is good place.. But very very poorly maintained.. There is a bathroom over there but is not at all maintained.. The place is just littered with trash.. The only reason why I gave it a 4 star was the boat ride that the local ppl gave us,kondakarla bird sanctuary
A good weekend chill zone for nature lovers,kondakarla bird sanctuary
Nice view and great place for photography.. But facilities are poor.. Carry your food and water..,kondakarla bird sanctuary
"Best boating in lake
And lake full of flowers
Boating on teppa just 100 rs per person …",kondakarla bird sanctuary
Beautiful place. If we can reach by morning 5.00 am it will be more beautiful. Pond with lotuses. Boatman will charge Rs. 100 per person. They spend reasonable time in the pond. Birds will be flying in between. It is really awesome experience,kondakarla bird sanctuary
Nice place best view 🌅 6 to 7 is the good time …,kondakarla bird sanctuary
Peacefully 🕊️ blissful 🌻🍻 …,kondakarla bird sanctuary
"Total waste of time.
No birds nd boat ride is very much crowded.
People's park the vehicle in mid way.",kondakarla bird sanctuary
Good place to visit but visit at morning ( before 10 ) and evening ( after 3),kondakarla bird sanctuary
Place worth visiting....for bird watchers only. For remaining...it may be a disappointment,kondakarla bird sanctuary
Scenic place near Vizag city,kondakarla bird sanctuary
All kinds of birds beautiful flowers and nice water 10 out of 10 boat ride takes around 2 hours of boat riding to reach the temple good boat rider who keeps on telling about the place the history of the place its a very good ride to take …,kondakarla bird sanctuary
Good place to hangout with friends. Sage water to talk on water. Boating according to specific timing.,kondakarla bird sanctuary
Perfect place for pre-wedding photo shoot,kondakarla bird sanctuary
I Love this place,kondakarla bird sanctuary
Beautiful lake also had boating was a lovely day with family.,kondakarla bird sanctuary
Beautiful place for photoshoots . People are very friendly and it is a safe place the depth is only 4.5 to 5 feet .. will be opened from morning 6 . They will take 2000-2200 for the boats,kondakarla bird sanctuary
Kondakarla bird sanctuary is the one of the natural beauty and peaceful location in visakhapatnam💚 …,kondakarla bird sanctuary
Nice place for natural lovers and good to view birds in morning time.,kondakarla bird sanctuary
Beautiful place to visit during Sunrise,kondakarla bird sanctuary
Good place to enjoy boat ride.,kondakarla bird sanctuary
"The lake was kept clean and well maintained. The boat was a definitely must go, you can pick up few lotuses if you are lucky.",kondakarla bird sanctuary
One of the Best bird watching and Eco water park in vishakapatanam. You can find lots of water birds around.,kondakarla bird sanctuary
"It is absolutely one of the best Places. You can visit and Spend some Quality time there. If You are a Nature lover You will love it for sure. One thing that disappointed me is the birds , I expected more types of birds , But I couldn't …",kondakarla bird sanctuary
Best place to experience the beauty of nature 💞 ☺️ …,kondakarla bird sanctuary
"They are charging 300 per head for 1hr 15mins
Don't visit during evening hrs, mrg 5am to 7am is the best time to visit",kondakarla bird sanctuary
Nice place to visit early in the morning to view beautiful sunrise. Lotuses in the lake and birds koo koo will welcome you to witness most beautiful scenes ever. It's a joyful half hour ride in the lake on a boat. Not being deep you can have a relaxing ride.,kondakarla bird sanctuary
Early morning sunrise is awesome,kondakarla bird sanctuary
It should be watchable during early mng Or evng sunset not after,kondakarla bird sanctuary
"Ok place on evenings, don't try on afternoon time",kondakarla bird sanctuary
Place of peace and boating is gives more thrill,kondakarla bird sanctuary
"Very Beautiful Palce.
For a Good experience we need to visit this place early in the morning and watch the sunrise from the boat. …",kondakarla bird sanctuary
"Beautiful place for boating,but there are no facilities available government not even provided road also,if it was developed there might become a tourist place",kondakarla bird sanctuary
Nice place to relax... Boating also available,kondakarla bird sanctuary
This place is so peaceful. But if you are looking for birds you should arrive in the early morning or in the evening. You can't see the birds after 9am till 4pm. This place will be closed by 7pm,kondakarla bird sanctuary
"A peaceful boat ride for peace of mind ,but don't get fooled by boating management, they are locals and may demand extramoney for boat , bargain them talk to them strictly.😌 …",kondakarla bird sanctuary
Wonderful place in atchuthapuram local area and bird santuary also here,kondakarla bird sanctuary
A very beautiful place where you can enjoy nature with joy. The lake is so beautiful and you will feel blessed if you visit this place early in the morning by 7 am as the lotus flowers bloom so much and add beauty to the lake. Early morning …,kondakarla bird sanctuary
Nice to experience sun rise there,kondakarla bird sanctuary
It's good to go there.you will find greenery everywhere and nice place to relax your mind.You can find resorts there for staying for few days,kondakarla bird sanctuary
Nice place to visit for Lake view and boating.,kondakarla bird sanctuary
Good weekend getaway from Vizag. Just 60kms away from the city you can visit this place in around 1:30 hours. You can enjoy the natural fresh water lake with water lillies and other flowers and number of amazing birds. There's boating …,kondakarla bird sanctuary
Very nice place to visit. Visit during mornings or evening.,kondakarla bird sanctuary
Improving by AP government TDP.... enjoying place development 👏👏👏 …,kondakarla bird sanctuary
"A bunch of us went at around 5 PM, the boat ride was such an amazing experience, so peaceful and so beautiful. We could see a few birds - it was a delight !!",kondakarla bird sanctuary
"Wonderfull nature ....
And boat ride ...
Superrrrr.....",kondakarla bird sanctuary
New look   boat trip enjoyment,kondakarla bird sanctuary
Beautiful natural lake....with different species of birds from South Africa.... peaceful boating is available @100 per head....lake is covered with Lotus flowers in the water,kondakarla bird sanctuary
"This really a nice place to visit where you can find lotus pond where you can go on a boat ride and enjoy yourself peacefully, but beware of the boat owners because they rise the price according to their mood.",kondakarla bird sanctuary
"Wow best place to visit, for boating, charges may vary depending upon your bargaining skills usually they may ask you more then needed but 100 per head is an ideal price to ask them. Go during rainy or winter season, lot of flowers,birds, greenery, prefer wooden boats rather than palm boats. Enjoy buddies.",kondakarla bird sanctuary
"People took all the flowers, now left with with leaves.",kondakarla bird sanctuary
Peaceful and calm place with pleasant boating experience.  Hope it doesn't get overcrowded and polluted with plastic waste when more and more people start recognising this place. So far so good.,kondakarla bird sanctuary
