Review,Place
The beauty of the beach lies in its calmness.,Yarada Beach
"Loved this place, must visit",Yarada Beach
Not a suggestable place for families. Tourism should look into it,Yarada Beach
This beach is generally used for Bollywood film making,Yarada Beach
Positive vibes onlyð¤ â¦,Yarada Beach
Beautiful beach..,Yarada Beach
Clean water n beach .. nice place,Yarada Beach
Loved this place. The waves are too strong.,Yarada Beach
It is one of the best places in Vizag that everyone can go and feel the peace and scenary of the atmosphere and you will definitely feel the awesomeness of this beach and you can find the beauty of this place at the hill point,Yarada Beach
Best scenic beach around Vizag. Water quality is good.,Yarada Beach
Crazy good beach view from various points.... Make sure that you visit Dolphins's nose lighthouse (3:00 PM - 5:00 PM),Yarada Beach
Very nice place.... don't forget to capture video the way of yarada beach....,Yarada Beach
Cleaner compared to remaining beaches and the scenery brings you peace . Try to watch sunrise.,Yarada Beach
"Weekend Getaway. Best place to visit with friends, family and solo trip. Beach is clean and crystal waters you can see.",Yarada Beach
Way to yarada beach is very adventurous biking through a hill top..you can have both hill and sea experience together when you go towards the beach,Yarada Beach
The way to reach yarada beach is bit thrilling if your riding the bike...as it's a small gatt road,Yarada Beach
"Best of vizag I must say , not much crowded but sights u get is special from other beach.",Yarada Beach
Awesome place to chill with family and friends.,Yarada Beach
Victory at Sea War Memorial was constructed in 1996 in memory of the triumph of Indian Navy over Pakistan in the 1971 Indo-Pak war. This memorial is dedicated to the Eastern Naval Command ( which has its base in Visakhapatnam) and the â¦,Sea War Memorial
Victory at sea war memorial reminds about victory against pakistan at 1971 indopak war ghazi submarine of indian navy. To see this place every indian feel proud.,Sea War Memorial
"A place to feel proud as an Indian. All of us must have seen the movie "" The Ghazi attack"" where the Eastern Naval Command sank the pakistan submarine ""Ghazi"". This memorial was built to celebrate the victory of the  Indian Navy.",Sea War Memorial
"Victory at sea war memorial
Great place to visit!!",Sea War Memorial
"This is monument that most Vizagites would be very much familiar with. It marks the glory of India outwitting in the Ghazi attack, that you would have heard of. It is very close to YMCA at the RK beach and the Kursure submarine is almost at â¦",Sea War Memorial
"New Van restaurant started near this place,
Quality and quai of food served is good.",Sea War Memorial
Most popular beach in Vizag. We had some good time here with family. You can have sea food and snacks on the beach side food stalls. It is a pleasant and peaceful and once can have a relaxing time with a music of waves hitting your ears and â¦,Sea War Memorial
A memorial where we can understand the reason for many peaceful lives....,Sea War Memorial
"Definitely a great place to hangout with both friends and family. It's rather crowded in the weekends, but it's still manageable, alas take care of the of the parking though btw always have a muri mixture in your hand, it makes things good irrespective of the condition and hey you can either be alone too, it's still.is that peaceful",Sea War Memorial
It's a well known memorial tower at visakhapatnam on the edge of the sea shore constructed to symbolise Indian victory on Pakistan which tried to attack visakhapatnam with Submarine,Sea War Memorial
Good pace near beach,Sea War Memorial
"Beach is always special â¤ï¸ place to chill out with friends and family, Rk beach is more special with the submarine and Beach road.",Sea War Memorial
"This place reminds of the Victory of Ghazi submarine, it feels absolutely Epic",Sea War Memorial
"Peaceful place in vizag, $treet food,chit_chat with friends, beach â±ï¸ all r in one place YMCA",Sea War Memorial
"Sea side park and memorial situated opposite of Ramakrishna beach.
This memorial is dedicated to Indian Navy victory in 1971.
You can't enter inside the park as it is temporarily closed due to corona pandemic.But you can click the picture outside the gate.No restrictions for that",Sea War Memorial
"It was constructed in 1996, it is located on Beach Road, Vizag. The Victory at Sea Memorial constructed after the Indo-Pakistani War of 1971, it is dedicated to the Indian Navy and the Eastern Naval Command sailors.",Sea War Memorial
Actually a few members will remember the war of statue in our vizag only our retro's people,Sea War Memorial
Dedicated to INDIAN NAVY ð®ð³ â¦,Sea War Memorial
"Its a good place. But they have time restrictions. I went there around 12 noon and the humidity was very high. Plus that place was closed then. So, my verdict is that be sure to know when are they open and visit this place around 5 to have an optimum experience.",Sea War Memorial
"Quality wise very good
But price little bit more i feel",Sea War Memorial
"This place is great for photoshoot.
It also gives a nostalgic and patriotic feeling.",Sea War Memorial
Must visit this place if you are in vizag / visakhapatnam. Many important persons statues are arranged this way.,Sea War Memorial
It is memorial on eve of india victory during 1971. It is located @vizag RK beach. Most of the tourists visit this,Sea War Memorial
Awesome place. Nice rocks on beach to sit and take photographs. A historical monument.,Sea War Memorial
"Nice pleasant place.
We went for Navy day full rush and thousands of people attended super arrangements of tv for public to watch.",Sea War Memorial
"The Victory at Sea Memorial is an Indian memorial constructed after the Indo-Pakistani War of 1971 which is dedicated to the Indian Navy and the Eastern Naval Command sailors. It was constructed in 1996. It is located on Beach Road, Visakhapatnam.",Sea War Memorial
This is memorial of victory 1971 by indian navy on ps ghazi. Great history of indo pak war worth tobpay respects,Sea War Memorial
"The Victory at Sea Memorial  is an Indian memorial constructed after the Indo-Pakistani War of 1971 which is dedicated to the Indian Navy and the Eastern Naval Command sailors. It was constructed in 1996.It is located on Beach Road, Visakhapatnam.",Sea War Memorial
"Situated on Beach Road, the Victory at Sea is a memorial of the 1971 India Pakistan War. It celebrates the victory of the Indian navy, and has been erected to commemorate the destruction of the Pakistan submarine named Ghazi. A visit to this memorial is a matter of national pride for every Indian.",Sea War Memorial
